attribute description, element ns name, element local name
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,pageSetup
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,picture
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotCache
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotCacheDefinition
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotSelection
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,rangeSet
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,sheet
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,tablePart
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/spreadsheetml/main,worksheetSource
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,altChunk
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,attachedTemplate
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,bottom
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,contentPart
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,control
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,dataSource
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,embedBold
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,embedBoldItalic
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,embedItalic
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,embedRegular
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,footerReference
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,headerReference
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,headerSource
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,hyperlink
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,left
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,longDesc
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,movie
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,objectEmbed
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,objectLink
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,printerSettings
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,recipientData
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,right
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,saveThroughXslt
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,sourceFileName
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,src
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,subDoc
{http://purl.oclc.org/ooxml/officeDocument/relationships}id defined by r_id,http://purl.oclc.org/ooxml/wordprocessingml/main,top
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,bookmarkEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,bookmarkStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,cellDel
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,cellIns
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,cellMerge
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,comment
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,commentRangeEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,commentRangeStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,commentReference
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlDelRangeEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlDelRangeStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlInsRangeEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlInsRangeStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlMoveFromRangeEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlMoveFromRangeStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlMoveToRangeEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,customXmlMoveToRangeStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,del
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,del
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,del
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,del
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,ins
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,ins
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,ins
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveFrom
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveFrom
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveFromRangeEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveFromRangeStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveTo
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveTo
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveToRangeEnd
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,moveToRangeStart
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,pPrChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,rPrChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,rPrChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,sectPrChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,tblGridChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,tblPrChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,tblPrExChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,tcPrChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Markup,http://purl.oclc.org/ooxml/wordprocessingml/main,trPrChange
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,addressFieldName
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,alias
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,aliases
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,altName
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,attachedSchema
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,basedOn
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,clickAndTypeStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,connectString
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,dateFormat
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,decimalSymbol
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,default
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,defaultTableStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,description
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,docPart
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,docPartCategory
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,docPartGallery
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,encoding
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,format
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,header
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,link
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,listEntry
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,listSeparator
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,mailSubject
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,mappedName
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,name
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,next
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,numStyleLink
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,pStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,placeholder
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,query
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,rStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,style
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,styleLink
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,sz
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,table
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,tag
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,tblCaption
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,tblDescription
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,tblStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,title
{http://purl.oclc.org/ooxml/wordprocessingml/main}val defined by w_CT_String,http://purl.oclc.org/ooxml/wordprocessingml/main,udl
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,applyToEnd
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,applyToFront
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,applyToSides
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,auto
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,autoTitleDeleted
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,autoUpdate
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,bubble3D
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,chartObject
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,data
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,date1904
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,delete
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,dispEq
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,dispRSqr
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,formatting
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,invertIfNegative
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,marker
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,noEndCap
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,noMultiLvlLbl
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,overlay
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,plotVisOnly
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,rAngAx
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,roundedCorners
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,selection
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showBubbleSize
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showCatName
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showDLblsOverMax
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showHorzBorder
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showKeys
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showLeaderLines
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showLegendKey
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showNegBubbles
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showOutline
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showPercent
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showSerName
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showVal
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,showVertBorder
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,smooth
{}val defined by dchrt_CT_Boolean,http://purl.oclc.org/ooxml/drawingml/chart,userInterface
