attribute ns name, attribute local name, defind by, element ns name, element local name
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl5pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl6pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl7pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl8pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl9pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, pPr
, print, v_AG_CoreAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
, rtl, a_CT_TextParagraphProperties,,
,,, http://schemas.openxmlformats.org/drawingml/2006/main, defPPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl1pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl2pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl3pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl4pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl5pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl6pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl7pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl8pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, lvl9pPr
,,, http://schemas.openxmlformats.org/drawingml/2006/main, pPr
, target, v_AG_CoreAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
, title, v_AG_CoreAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
, wrapcoords, v_AG_CoreAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, allowincell, o_allowincell,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, allowoverlap, o_allowoverlap,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, borderbottomcolor, o_borderbottomcolor,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, borderleftcolor, o_borderleftcolor,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, borderrightcolor, o_borderrightcolor,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, bordertopcolor, o_bordertopcolor,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, bullet, o_bullet,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, button, o_button,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, bwmode, o_bwmode,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, background
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, bwnormal, o_bwnormal,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, background
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, bwpure, o_bwpure,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, background
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, dgmlayout, o_dgmlayout,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, dgmlayoutmru, o_dgmlayoutmru,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, dgmnodekind, o_dgmnodekind,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, doubleclicknotify, o_doubleclicknotify,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, hr, o_hr,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, hralign, o_hralign,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, hrnoshade, o_hrnoshade,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, hrpct, o_hrpct,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, hrstd, o_hrstd,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, oned, o_oned,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, regroupid, o_regroupid,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, spid, o_spid,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, userdrawn, o_userdrawn,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
urn:schemas-microsoft-com:office:office, userhidden, o_userhidden,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, group
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
, insetpen, v_AG_ShapeAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
, opacity, v_AG_ShapeAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
, strokecolor, v_AG_ShapeAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
,,, urn:schemas-microsoft-com:vml, image
,,, urn:schemas-microsoft-com:vml, line
,,, urn:schemas-microsoft-com:vml, oval
,,, urn:schemas-microsoft-com:vml, polyline
,,, urn:schemas-microsoft-com:vml, rect
,,, urn:schemas-microsoft-com:vml, roundrect
,,, urn:schemas-microsoft-com:vml, shape
,,, urn:schemas-microsoft-com:vml, shapetype
, stroked, v_AG_ShapeAttributes,,
,,, urn:schemas-microsoft-com:vml, arc
,,, urn:schemas-microsoft-com:vml, curve
